sequence_id,sequence_sha256,split_group_id
WP_091133619.1,5d7cccffc16ed5280e256942897e481611cb00e39daf0b5c624332eb85988de4,APAZ_d836a1454a6b4d51
WP_091170676.1,02b6c6b2d4552ff0e0749dff8fa8827077a49cf64880b1e3735e77a3106be3b8,APAZ_d092ff7a1b80bd83
WP_091379109.1,34e896ef2ff7617bf9281f8c630b1909e1dd496993b108dbf53f4a6fb7154b09,APAZ_7a635ee073aaaa72
WP_091471579.1,cf2abde1b0d44020ab8d2059b68e4fa8b2558beadbae64af5be4de6fbb5e2ce5,APAZ_a59ce32be1f0accc
WP_091516911.1,03db6547792661d58b70be37eb7c0a1f5f494458489f79007436aea007299c6e,APAZ_7986ecae651ee069
WP_091535647.1,d90a53bffe55fefa5f73c73c328b96372aa3731d995c40c0fc5481affa637586,APAZ_ff31ac661741d00f
WP_091639649.1,a08b9b8a7304e1a48b4bc0a4cbd7da767f62cf9a3cbc341436c0006c385be7a4,APAZ_3de1ca0ed097bf40
WP_091781164.1,8a63096ec98c6d8860649047839a7f42e6217480f254ad916d845306bf0323cf,APAZ_c3aa9d8a43b3fa4b
WP_091963790.1,b1114e93662cb5fed05ec1a72758af6dae3120e3782b92a3d4981f538e80aa34,APAZ_2daf7e4eca8f09a4
WP_091963848.1,071fcd404e594ff58702a405cb9623d668fa8aa981aefb6655931d0489cf036e,APAZ_79a97cf57af6eb56
WP_091979223.1,1a81238cc8ff81137e8edb0e20bc80d8849d77b70ea4e23ac7a50764e8c6708b,APAZ_5dafd88555c78e3a
WP_092021235.1,32a60f37a4e37f7452d025e2fbe7fa9ded74bc761a27e98a20c54986b8f04fba,APAZ_f1827985c8e1bb78
WP_092033621.1,6c865101fe9706dc835ea043c47405d5a6e485fbab3365e28ce9fe7f4519920c,APAZ_3f3cb7d6f1d146c8
WP_092048392.1,921f89d65b3e01f233b08dbfbb221c3f3960c039a765ed49d00ed8f5e8259b09,APAZ_3a12636fcafe1028
WP_092119516.1,45e6e8c52ca3978da0bb1aff7566bb139da9aa1d301e6b542cd393365abaa5e9,APAZ_188cc84173fb3253
WP_092226358.1,a6d28d28cad953a9d35c33da11d6a3bd02b0cb9fc2ac83ef56734a9350e27c8b,APAZ_52883a29fb13d079
WP_092282752.1,8532bab39c503d516fdd82581a89d3989002e2ec76df52ab19ed6f4d9da44694,APAZ_a09eafed4ffb486f
WP_092416776.1,760736deb1e70ce8250fbbdb739540deaab3786b9ec222720eefd273489a904e,APAZ_9f7e744fcb6df1d2
WP_092459739.1,2e51f6dce2aec53d6c37ddc8aa643a598903db0b652cb5ecad641167dc5fc55c,APAZ_451049c87404d703
WP_092637302.1,1d31b95fd9935d8ff9abb248b2665fce49e77078eb12c0993c912678bcb23faf,APAZ_1a6b7e7cbfb26f59
WP_092662301.1,a72496ff7d753aa29f7284267ea22c6cae61f7e9923adc42a07e1f6a6ac39062,APAZ_766e5a34c5bf5641
WP_092684840.1,383752608530c14ad475a4183957e3b945ae53262d628aca63b694ba35d6e275,APAZ_f61fefc230ff9705
WP_092821445.1,1eb554cbd44345b85eac867f133472e844db3bfa23540084f043eff833f0200b,APAZ_b47fcf9b0b299c69
WP_092838821.1,19b9a1c3cfcd199ea421185634592936c03b9eed7568c72c7fcbb2cc3d47e887,APAZ_ced655826d05d825
WP_092910136.1,6ae6fc4d54c050a6317f839a74dd94f5306dfb3b7b9c712cbbc16e2262601cf2,APAZ_eb1eb79c30c07e34
WP_092996169.1,09b823cb6a29cb3a36170b5a8e9e9d82f7e66ee4eb3e7be6eed15ff1e2707442,APAZ_5dafd88555c78e3a
WP_093039141.1,1ab6123b6b2d4258a9db0f7c409e4264f4217336c8e2831b65c07f456c80da62,APAZ_79fc6de6ae88be0c
WP_093081846.1,2725677b251a7d878fd80f114b6b8ef7033c16a948c3c11023582a01ff096d6d,APAZ_0dda5c185ef54eb5
WP_093153036.1,d26277669527fcabc4496ef7eab94bd6826cbf2f0d17a57f257efae55843bec8,APAZ_b902a8d3985717f7
WP_093164034.1,339ae06ad1bca89408ecfa8cd4791a4cec01dc6138f972bb32533ce52803f663,APAZ_cbf1f1694380a2eb
WP_093280827.1,1f3426a6d61762cf2728a1a83556e44e28994faa874e22d5231ea8af9a8556b2,APAZ_c4f1c3d629cd6ce9
WP_093307966.1,1aaca866dc9941d5a9a2223f0d7fb0ba0a02e1f84762f6787d3053b0cf0b34cf,APAZ_73d3fb549daac257
WP_093590751.1,a6b35e754c2a24ee3fe8599fb5493b623f0d57a72d2e8765464fad96b3abc1ad,APAZ_1d211f79e4bcf5f2
WP_093736217.1,982bcc1a2b51f96c1aea13658224325b0040a0cff366fd92f8640eaa312b9392,APAZ_c3199f78ae11483d
WP_093896586.1,f0e1f0d41041be3218048f638e7dd3b311ad46fc14b968a08ab1f68522ab10ff,APAZ_195719774490a832
WP_093992232.1,f0ec94c10abae8ddd29ec415468c1cd710fa25230b702e39024b7c4ec9cf4f40,APAZ_4b94c993a749163c
WP_094291737.1,511306dfe19da874353135b6550223649df56f457d798ae866ba4ee184db2fa1,APAZ_e497099851a35144
WP_094530879.1,11b4307212f6167839b6189b28a3fd0ea60401d916a4e1ee5b0fb09a70cb64ba,APAZ_f1fbd1ce5da0d69e
WP_095387429.1,0b9531c9364f01b85e3b854be74209a9b87a79a5e412a799e647d68d3e0dd7ec,APAZ_3070660e664cc5c1
WP_095447452.1,ffb4b2a80543897f3efaaf19431c0691a019b396fd9952ac2cc0a5557fa5e783,APAZ_fa2c37fbafe41982
WP_095565911.1,77b1828626e5f7c9591fc28324aa1fe9bff99aeeced492cab587917776e31637,APAZ_08243eb14c9d4b63
WP_095589297.1,5dc3b577389244ff306d37be039f233c79f157e3a6ac1bce001e1e6563568cc0,APAZ_d4c897656cd3194d
WP_095840540.1,65a01606af1b4ac51f48c25edadc0e9f4ec2200409a4c997b0402cae123dd534,APAZ_e3ca0715a5095ce7
WP_096391761.1,ee5f0a6758fca030a154355ac53470db1b6f96c33a058afe039060b71324e8ac,APAZ_57ac1a432b9cadef
WP_096462202.1,79ca7f408f49690cdd6dbe7e73ce8c02722a7f97e6e5e312e32e5389535aa6b2,APAZ_97f54e360ed01d0f
WP_096483475.1,b0c4b017c63486c812fbbeaf56af3217a472e0ffe39f99c2774d304bcf61eb49,APAZ_6b2047fcf1f92093
WP_096614338.1,59c66707263b7a2c32f11048fdcb5500a5244dea744d6bcfb98678829b270a94,APAZ_c2ff23ecbc26042a
WP_096683443.1,337d17754e889b53018bebe404d11ee1f0c898bb88267b7b379d060130de8d89,APAZ_35a32d17b158ac6e
WP_097031611.1,449dba180722bbfe9f11fab1e6db0528221a8ea3c465515f1a41bef4f313565d,APAZ_62f2ddc24bba50c9
WP_097082796.1,6f7ed85ced33a2ffb29a5cb83429d6de97bde0ebd31c3d6b3b1c280f850438b1,APAZ_ced655826d05d825
WP_097200709.1,41b3e2562e62c4ecf1874fd8f230aea0b8fc2051a8f9b98ff008798f74300e36,APAZ_785b0a273c9a636d
WP_097544714.1,3545a265fef8df443ce0ff5efa86a0f4a916833723171c53252dbb70f39a7703,APAZ_debeb64fe92ed01f
WP_097613865.1,55ca83247cefc7b38895595e5c5125a7c633262199e300b8eec01d1d32c29cfe,APAZ_b3b72de5c3b1e8e2
WP_097674963.1,bcf6f4d111d3e1a51a625a05ed5f9b760bdb5a1a5b71df7658493f60fe9da214,APAZ_2bc70b590092d104
WP_098063474.1,a074160293718efaa763ccddb382131cd5dd83047d57172011ea5ce55fc66168,APAZ_8f275c1301f730d1
WP_098195162.1,f6fcd1575143e4fed49b08768b9571b90a3f9fd0756f9379659287fff7f619ba,APAZ_3a4db5c2ab9d41d3
WP_098195322.1,4fa50da9113428586262993b76bb6bdedbb6e15a26d3f03f0be9b98f4581b23f,APAZ_dc0d8bbc0562dac7
WP_099076851.1,39fd186035d49e058951b58f3bdb45d1ca26de616f0777cd23f08d5af0c348f9,APAZ_0922e1b12411f3da
WP_099104184.1,d053c2c6520471261ab17b676603226db71911ad377590dd503d65a927863010,APAZ_d2fef551989eba2f
WP_099463422.1,7e8b76c57152612a12ef97790e58f4340ffc66364235f144fcc847218c60609f,APAZ_93c59c2c6d6b54e2
WP_099463435.1,a8a2cf5c6606f73cc385ff9afc152fe39b488ab89e84a319d2e7257d9505a396,APAZ_fc57f3f9334b4211
WP_099503355.1,9f4271ed26b28073c514f3398a3e0a428ac59a9c1ff54cbc26c13d1d71b7ab0b,APAZ_83fc5ee0654f5337
WP_099588558.1,aecd7ae16a345078c4fb3a7653932290530d3335190bfec64e754d934aabf6e0,APAZ_8e436a15f85c12c9
WP_099746952.1,3169f9b550ea3fea4279075cfa0b25febca57f493306c7c7b977831523c3857d,APAZ_31c982f34c71d794
WP_100085051.1,a2a68929a3f01ecbfdb8d9cc91c7f306d63e3c1f0180aa9d592c589e99cc073e,APAZ_202ec3954bb34ee3
WP_100221482.1,e7d035030377d1ad94de90e8d11c7204195058f62d86ec4eaf596bc7cbe26d26,APAZ_bce2a944fd1e948c
WP_100239905.1,12ca3137c76d308c2868652825737c09b5b2ea8d88d373be6238004bb8fcde43,APAZ_6be70add690d44f9
WP_100788469.1,194f259258f135c31dfc7ee0978d70dd5cb95e83c452cf845bf505e428e5fead,APAZ_ca51c64016b230a0
WP_100991967.1,d351606665d5f6a04a25bbfac097db487eea41ebf30961ffb52eb3dd97bac904,APAZ_d89211ecd3028c3b
WP_101237571.1,34054d56f931dcfe13a7af9f9e9110058e5bcec01a1dda4f87dfc03edb742f90,APAZ_616fdf5062b41ae8
WP_101603479.1,3d04ea378bd96400b95569e7eae83a794b2974f4d3a0bca50a43f061ae740148,APAZ_4c6ad8001917bb0d
WP_101944482.1,a6f4459846296b0399fd319bde1b6beb156096a84858a9d5c39e54944f35ab26,APAZ_71ec2ac62af685fa
WP_102073885.1,c301d8ecfe93c23f8f4f71e08e111900e9ed11d95e85fa14c3366cd830887bf1,APAZ_5396cea7a74a8afb
WP_102206007.1,20dd34668e5f9f98412ba159c237052855da73a8ce1aceca0cb730b2d0b97e5a,APAZ_5d4fcb52476e3779
