split_group_id,n_members,members,member_clades,resolved_clades,contains_unresolved,quarantine_anchors,requires_manual_review,group_label,group_status,partition_eligible
MIDPIWI_91ead9830ee7377b,1,WP_024740054.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9217584098e4d7ce,2,WP_005580376.1 WP_097378604.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_922ba4857e7873f7,3,WP_036243660.1 WP_093026608.1 WP_099215415.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_9241802d1857a747,1,WP_093920437.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_9276862dcc2c5ea8,2,WP_016733898.1 WP_082934345.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_929b1b838cb8047f,4,WP_037474223.1 WP_037510712.1 WP_039394112.1 WP_058453976.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_92e142231df80aa7,1,WP_035210974.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_93216f4669e5e3c4,1,WP_048755579.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_93c59c2c6d6b54e2,1,WP_099463422.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_93f194e078f8c65d,1,WP_091970176.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_94ae32d1bcd8ad51,1,WP_023755374.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_94f16e9e849e1d72,1,WP_029005632.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_94f1d06e4196f1a6,1,WP_051044347.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_95a239b342e83cad,2,WP_047265940.1 WP_072865986.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_95f9c25e53cd83bc,3,WP_013596008.1 WP_038205792.1 WP_063460619.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_96327c46c5f8e03a,1,WP_075892274.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_9760d53656a86ba1,1,WP_013685229.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_97b96be059af09d5,1,WP_091097633.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_97e3a61ea941c3d3,1,WP_085809852.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_98dca90a571e6d2f,2,WP_008877327.1 WP_074270847.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9a1327105ad7d852,1,WP_071970086.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9a37def19f3dcaab,1,WP_008657175.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9a45146c405a48cd,1,WP_011308723.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_9a539f4db3dcbee0,1,WP_068463428.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9a8523911e3d2b6f,1,WP_004492459.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_9af05f6a01edc5f5,1,WP_090603244.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9b9fd5a977f395d6,8,WP_028359221.1 WP_030102812.1 WP_059598007.1 WP_059875185.1 WP_060074291.1 WP_071068901.1 WP_080466871.1 WP_090548054.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9bbaccbc154c2cc8,2,WP_014132756.1 WP_014746186.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9bfea3b1d30b53e6,1,WP_079235170.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_9c57692bfd4753c5,1,WP_049923881.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_9c5e3d0c8d795661,1,WP_092694377.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9d51fa871e35a81f,1,WP_099412865.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_9d5baed890cba795,1,WP_006630972.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_9d72d4def293655a,1,WP_002645493.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9da9af5577491ef3,1,WP_051880056.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9eac76e62fc89675,2,WP_052067485.1 WP_093590748.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9ed087bc86431b79,1,WP_062486948.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9f17f74089a9e7e0,1,WP_023727137.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9f96f56deadb2801,1,WP_083783314.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_9faa5be1ea880d10,1,WP_041932423.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_9fd61af29e4a0b43,1,WP_005988487.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a0a590d0d09485cc,1,WP_056934506.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_a0b79323e5d23f00,1,WP_053326747.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a13be9339e212703,1,WP_030443103.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_a1b0cd7e2372432b,1,WP_015329024.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_a2f6ce925c931353,1,WP_073067334.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a330d10b510c8b7a,3,WP_042211195.1 WP_074100515.1 WP_076305724.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_a349d4f4227e4606,1,WP_071507487.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a3b9d87e2897e5d0,1,WP_008137931.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a3cd6b2255ec056b,1,WP_092459742.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a462acdd1d5560da,1,WP_017496420.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_a55d52f1cba720d3,1,WP_056034460.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a6379d4f81ecf981,1,WP_099503353.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a68f486cede74a58,1,WP_045143632.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_a6f08c8870b09b81,1,WP_081892706.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_a70fa1f1138d1149,1,WP_073217643.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_a739b74acb5a466a,2,WP_056888902.1 WP_091126758.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a7bfe575ea5dc2eb,1,WP_038030576.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_a7e6dfa461270c45,2,WP_017454948.1 WP_075256236.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a877e2df50c4b208,1,WP_062081643.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_a8f74a7ce2625cbc,1,WP_056695929.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a941b3a18f12f07f,1,WP_080810445.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a951834454c3b6aa,1,WP_089334213.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_a99216865b253f0c,1,WP_041440484.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_a9aee2824b457139,1,WP_036828494.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_aa2c9932daffaa8d,1,WP_053224305.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_ab34203eb750d4f9,1,WP_096483473.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ab5db1ea92121f6e,4,WP_030421331.1 WP_037716572.1 WP_062649003.1 WP_093736218.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_abaef2ee6c2ee8c1,2,WP_048925809.1 WP_055087491.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_ac061ecc70d22c90,1,WP_070235713.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_ac2d754c0d192209,2,WP_036856560.1 WP_045167303.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ac36e95b06586d73,1,WP_046846063.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ad5edecd7aa9eb4e,1,WP_080811274.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ae1731e3c1d2a7f9,1,WP_044449525.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_aed7e77795f738c6,4,WP_065818629.1 WP_074637371.1 WP_080458312.1 WP_088664286.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_af00abdb4e56030e,1,WP_059401470.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_af0e343c87d7ce10,1,WP_095840539.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_af845294d5fc1929,2,WP_012979970.1 WP_048201370.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_b0458f1f221f9be0,1,WP_034824194.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_b0d5a84e9f10586a,1,WP_050403924.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b15e30ed2a57444e,1,WP_006512592.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b23f33131deb3d0a,2,WP_013654324.1 WP_085772138.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b29e55a97cb81a54,2,WP_049934199.1 WP_094593095.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_b32d634ad7cad37a,1,WP_056160044.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b335475c72aec239,2,WP_033463414.1 WP_080700177.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b344ab0f9f4305bb,1,WP_024810210.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b3bd542599c0e0a5,1,WP_082755986.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b3d4462dd30ef46b,1,WP_046756490.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b426af9654e6de11,1,WP_078813595.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b4f65eb8b8fcedc4,1,WP_055143320.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b550903bea4eaa95,1,WP_079791393.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b575436c539a4d03,1,WP_092037576.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_b6f41fd04b2a1d4f,1,WP_048159825.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_b719b075bb6a34b6,1,WP_007011916.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b7a15a239ff2007d,1,WP_064030493.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_b8a19c1fc03ace21,1,WP_074671526.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_b8c570426d74547b,3,WP_059848415.1 WP_060274988.1 WP_092416777.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b8d283cb00a93b8f,2,WP_014295921.1 WP_075780265.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_b9350eed9afd2334,1,WP_097031605.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b936b6d409678d70,1,WP_031233806.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_b947e9a08d857960,3,WP_015912957.1 WP_074290364.1 WP_096861749.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_b9fa23f93ce97bed,1,WP_015784319.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_ba4133f35d70c30f,1,WP_040311121.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ba581f8528fc8fcc,2,WP_019960614.1 WP_071240728.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ba5a7f6978dd6b80,1,WP_099009389.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_ba6018f1bb6ba600,1,WP_080564575.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_ba6f57750649df5c,1,WP_078350477.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_ba7b7699ee709fc3,1,WP_042291992.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_bb0f96165fcf9550,1,WP_075800933.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_bb649b2be2207fca,1,WP_091133620.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_bb772459c74d4416,2,WP_051227128.1 WP_059982501.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_bc98c6b3739b61f5,1,WP_053058140.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_bd64faa12b139780,1,WP_079980881.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_bdd95f5dcab164c2,1,WP_065006788.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_beb5bccdaaf11aa8,1,WP_085938215.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_bebb20684ac66b00,3,WP_011488074.1 WP_028223139.1 WP_052303232.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_beddab0f2d39d935,2,WP_009860218.1 WP_016278428.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_bf1ba18781c28fb9,1,WP_086102656.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_c001ef051de1b9de,2,WP_052334926.1 WP_053772880.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c02b047324a6ca08,1,WP_041339469.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_c04318a2e68bc077,2,WP_051144000.1 WP_091379925.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c0cf62e21f15e390,1,WP_014020247.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c1011fde1a5cf7a8,1,WP_049801371.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c110e44acef7b35e,1,WP_084739342.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_c1458d06eb867fb5,1,WP_075598738.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_c1bf397d90b86bd6,1,WP_028947682.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_c1e6e7d879c45c47,1,WP_083461754.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_c2379d5d2d1db938,1,WP_011021016.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c29387d5e54eb22d,1,WP_099070251.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_c2d50064b00ae48d,2,WP_025493197.1 WP_081699304.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c365cea55b173258,1,WP_082773600.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_c3aa9d8a43b3fa4b,1,WP_091781164.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c3b82e97008bf293,1,WP_071145652.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c44807855fa0c054,1,WP_055152023.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_c4a4d17cb797992d,1,WP_051444181.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c509984d3b5e8a92,1,WP_055111997.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c53ba7c996cff69d,1,WP_042565353.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c53c657aa4272876,1,WP_027844945.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_c682ba0948670eb8,1,WP_093831857.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_c6fbb9fbd30e3122,1,WP_035549539.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_c7a7b4721edbe518,1,WP_095832385.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_c8324321eb0b19ae,3,NP_681738.1 WP_011056792.1 WP_024125870.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_c8b05d68ca3111ec,1,WP_017841076.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_c94cfd11427aaf89,1,WP_026751107.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_c956562fa17ed765,1,WP_089668176.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_ca3baae7f4db5ad2,1,WP_005783349.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_cb065fbccc29a919,1,WP_096885432.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_cb094f551c2b1f28,1,WP_019494780.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_cb0ad81af1b2c966,1,WP_067970430.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_cb8093b35bb6be84,2,WP_065664089.1 WP_075225804.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_cbb1e53a25bb23e0,1,WP_013109335.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_cc1a5955eb06ab88,1,WP_028663822.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_cd27364f38bf828b,1,WP_068488195.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_cd612d85c40aa9d6,1,WP_013632721.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_cde2f8f1a5673ae7,1,WP_072985233.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_ce046f83f190b8d0,1,WP_075600998.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ce1b2e776daf8464,1,WP_072261297.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_ce4142788d82b566,1,WP_062365450.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_ce66ec360ef20f7e,1,WP_026932798.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_cebdd809788af22f,1,WP_034768861.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_cf5eb17311030937,2,WP_039925744.1 WP_044015994.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_cf91ce58497aef11,1,WP_081295619.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_cf92d8a6841b7483,1,WP_085870579.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_cfe01b6304badb38,1,WP_017747476.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_d092ff7a1b80bd83,1,WP_091170676.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d0bab6321997fe28,1,WP_076701676.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_d0cfdd65c55aaf29,1,WP_013604390.1,UNRESOLVED,,True,,False,UNRESOLVED_ONLY,REVIEW,False
MIDPIWI_d0d91a6490debdbc,1,WP_081743200.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d0dabc62150ad038,1,WP_011940821.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d1a6ce90752f0ff4,5,WP_025091661.1 WP_062785620.1 WP_066798582.1 WP_067182979.1 WP_083592923.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d26fc79b40f6563d,1,WP_082735923.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_d290df3186beb3b3,1,WP_010424306.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d29320a4a6f7b09d,1,WP_050783877.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d2ed52bdd0b479f8,3,WP_093896622.1 WP_094214393.1 WP_100572090.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d36870e9c930eae5,1,WP_010165149.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d3b4e73b29124a88,1,WP_083396642.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d4179c9bae67d854,1,WP_074129928.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d58bf30f1aa2de32,5,WP_009456812.1 WP_017309810.1 WP_044451674.1 WP_073555659.1 WP_102182189.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_d58e13f8c367c5c7,2,WP_013833357.1 WP_089215968.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d5b32b0e03868bd9,1,WP_011831498.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d6fe44259362ed29,1,WP_068222130.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d7011bfae3d5743c,1,WP_038044516.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_d7449478cfaf66a8,1,WP_036798916.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_d76cf3665984cb0f,1,WP_045964484.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_d7cc2e93f1080de3,1,WP_099701147.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_d82031b46c01f950,1,WP_018594123.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d89016830d266993,1,WP_041081268.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_d89211ecd3028c3b,1,WP_100991967.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_d8e8ef55cc347b83,1,WP_047589627.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_dae8a3af5983de06,1,WP_008838212.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_db56ed71c60514eb,1,WP_087337819.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_dbc3385b257ba8b7,6,WP_023692462.1 WP_037187053.1 WP_038943876.1 WP_077292070.1 WP_086023002.1 WP_092820763.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_dbd7c4177420ba40,1,WP_099438430.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_dc0d8bbc0562dac7,1,WP_098195322.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_dc5e13ac01891968,1,WP_081144923.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_dcf0cbe748bc80e0,1,WP_013847450.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_dd5ae29d2187891c,2,WP_041438497.1 WP_099834802.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_dd5cba059cada187,1,WP_094590818.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_ddafbf141e025e3f,1,WP_083764430.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_ddc8fe70e89cf313,3,WP_083862946.1 WP_096534863.1 WP_096644251.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_de78cc94b1f0b12a,5,WP_004748891.1 WP_011718590.1 WP_020208903.1 WP_036211522.1 WP_092022087.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_deaa409bb7283787,1,WP_094134973.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_dfa2696e6982bd3b,1,WP_091639651.1,SHORT,SHORT,False,,False,SINGLE_SHORT,OK,True
MIDPIWI_e024b3645a1d9ff9,2,WP_011434286.1 WP_099812941.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_e0410de79cc0d61b,1,WP_069133529.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_e059c57309a30c5a,5,WP_006054116.1 WP_006090832.1 WP_058572808.1 WP_074796062.1 WP_089880661.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
MIDPIWI_e062d05c8025d957,5,WP_072885920.1 WP_078690884.1 WP_085471791.1 WP_088264063.1 WP_101726682.1,LONG_B,LONG_B,False,,False,SINGLE_LONG_B,OK,True
MIDPIWI_e09cca6d34993f39,1,WP_013921749.1,LONG_A,LONG_A,False,,False,SINGLE_LONG_A,OK,True
