sequence_id,sequence_sha256,split_group_id
HIS1_THEYD/52-213,d3f4a473a562f7cf6a78ae338020a769497782819065bdd4fad4ac1f43ab5253,HISG_c9494294931e7427
HIS1_THIDA/55-208,f90427415b50e44b5c6f198bcd652d7ca123f4e12b5452e287f7c0fcf728f134,HISG_c12f14f0b00aa788
HIS1_TOLAT/53-218,895afcf44cbf7be86286f7cf94e8856816861f063a04814a1259d333c824a7d0,HISG_4d720e31997bc3d2
HIS1_WOLSU/47-197,1d172375ea3a8bdd04dd917b8c5ac55120b8f2e177787e668c594308320d5736,HISG_6475ad3586cd8acc
HIS1_YARLI/58-217,36ea9e14b6e139bea3455213f51c2c80fb770b4b05826b1776cb5a37060017fd,HISG_4a241f552da69d6a
I0AGQ4_IGNAJ/54-211,276cdca2f67d84a5a0fab0abfea19c8ec4a521193ff9a6a892387af9331b0794,HISG_c305e7d4fd49f971
I0HEH1_ACTM4/49-208,b8d7a33ae63638f5b4d16204acb1324f9fc3fcd0c875affdcecad20677acb5c1,HISG_b8a64b0167f9c1be
I0HMG2_RUBGI/51-204,8be6765b2244840c735643629f270067bf4ed22513433868ebcbb79331d725dc,HISG_da39bb19e0eeb168
I0I970_CALAS/60-215,416baa1762ac31d28e3d553839bb41d36652f944c1fc792303a7adeb6032fef2,HISG_82e634769f04c750
I0IE62_PHYMF/54-215,acc5ca128fc0d361a3b59e753062d61fdab6ae5b4ff76475b2cf29dd3ed01ec4,HISG_35cb303cdad81562
I0IR05_LEPFC/67-219,996e8cc58b755a0f117dbcabdd78168512968d283e7e87a250efe379fc928fc7,HISG_aac86284be5bcfb1
I0JQE6_HALH3/54-205,744d2dfef8852d75a17d028b8a99acffd255d4183a18a2ac3039fb3500a6eea9,HISG_4b5719df03ee899a
I1JPH8_SOYBN/89-266,c5a6a41ad2b728dd5738a68c7a9267d790af8a11e2abff5584e272d6719f4f18,HISG_fb5575748caea166
I3TJA2_TISMK/62-219,b8efda68ce37b5c8986e87a0153898148e239d744145ab5ebb7f88adebb36464,HISG_528793007a09848e
I4AME2_BERLS/59-214,1c27c4de5bf2bee06280e822c35112b1264b5bdd57aa3d4f9a2627f713ca23bf,HISG_9bd43ae4cfa53159
I4C477_DESTA/52-214,60845589a3906d125f1c294bd8cc20541aef6677b3553901eb0294af4ea16f6a,HISG_5ea8a970de3c57b5
I4EZ95_9ACTN/49-209,ee144c1cc6eabcc42268ddbe348614ad66c399ba8ab02eb1b92ff03e52ab6ec6,HISG_14d08e525e2c7b60
I4Y5U9_WALMC/59-224,23a3f4e0325f82ef12c93ff68719994fafa719c586c00211e594e6f747e47fe6,HISG_877afc263a081ceb
I6ZA60_MELRP/57-214,6cd2f847050df14a6786db292192c743bfdd6980242a240d8a80f4640da059b3,HISG_59ae7a8a845cd360
J9W6F7_LENBU/54-203,8c881d76c717ca8f4eb1caf0eb38ecd929392383b31498024c86cbe60511bfa1,HISG_c71249f217b93a1b
J9Z1S5_9PROT/65-216,f47f149a402052eba15ec2bdce451eb822a8c4931e78ac1ade21bbb24a02e871,HISG_02e3e63f1058c8e4
K0B1C4_GOTA9/53-205,648f00c8c3865d31dd48db74a2d5abaa74d31cbd600e421b1bd4137f2692c709,HISG_e0438331fa84f41f
K0C551_CYCSP/51-203,7a9c06cf0ba88b438fbbf39f5b8a98c85eb19b86d93aa5ec548e81f0a3455894,HISG_0fd3cccd7adbf6ad
K0IF43_NITGG/50-237,2db2e3ac56a2177d5d03a5138ed1dfef4a33312030ed8bbc072b78f282b33704,HISG_63030070649515bd
K0JZI9_SACES/51-208,74238e53b0349ce07b512ff2f3257fec58f6154fddfc1f50b23a54fe94314d5d,HISG_add2f3254fa4cf30
K0NM06_DESTT/51-213,c611a664bd93167a683cda8c69f39b438927f4c7d3c50ffcd7bae1536a7cfba4,HISG_81690504e6d179bf
K1W141_TRIAC/101-266,5397cc2a2935583cf718cb1cb3b9a850478cc66ec070c2086bc2110784d05dfa,HISG_0858304f40191379
K1X4D0_MARBU/58-250,3063bac2efd1bb1aadcbc7d978635acf3fb8231beaf4226abde3e6f0bbb5bf4c,HISG_7c044752f2735325
K2RPW4_MACPH/73-248,f281e5cc43cae02acd894c7bb659e6cb7218c1320f0e6b199070c4d002522307,HISG_42993c1d8ab15c97
K4LGA4_THEPS/55-217,7c2cac46bb82c35903a86383f19b9cf1d2042349ff4eda81160fac4a370690bd,HISG_f47eda7c2aad679c
K5VSZ8_PHACS/7-173,225259a3bdd76d843e3925510b9f9f6517942807182201ebb5d80adbe9a80ee9,HISG_657d81aa75f64a79
K5X7S1_AGABU/57-223,8de05b31cf9622667d57b67cfd7e99269424c994b99542e55d288852da2905cb,HISG_ae16547371cb2c90
K8GP67_9CYAN/52-208,bd34e5ae63ec79d5bbead614d5ac5dce2d450d8373b4753bd79e62d7142a1491,HISG_edb1af2c007cd601
K9G9U4_PEND2/49-216,46f7a11db62324ade80b1ee07157ef548c919c4d4f99daf84aa681f1abd98388,HISG_d0f825b8882dea3f
K9RKN5_9CYAN/52-208,04458d46ff8cb6736c757fc2fcdd98c9a89af175c4f9808856e0da31d9a033bd,HISG_28cb879c66a711fa
K9RVR3_SYNP3/52-206,aaccc4e6f9deae558c142a0c7c52100d9999b5bbeebe1e6e077e2e65c406e0b8,HISG_9df3a4bfb4d82de2
K9SEL9_9CYAN/65-221,27af1fdf9be0e1ca612f83e2bfe1f72223f9d3451d3e06ae2507742358eea89a,HISG_74294102d32d0764
K9SM62_9CYAN/52-208,e6d115abc6bb1f3b70ceb9f825f6adadd492a84db39142bf040eaae7b4f65c23,HISG_b22a755a1ed3ef35
K9SSJ9_9SYNE/52-207,059956189a802bbf3f39dd0ae555419b363bab11d540c9506772025a7c47e0d1,HISG_1bcc7ea35762ae8c
K9UI80_CHAP6/52-208,c7169d4cba7c758e8354da1acbcb3abf7923b4a6e21034fa2c19db9f6fa6b186,HISG_ea5c02cd03586b6e
K9UWV9_9CYAN/52-207,c09b4b172fbe7fe14b2d0a1040d30ed05208cd16d70a26a04e70e036e3945326,HISG_797fe99b53d1b9d9
K9Y7J2_HALP7/52-208,9aabfd4f4685a99057608deb99f0389c9e79352c310b0beffe7fd47ddb9d7428,HISG_16adef2e8d2422db
K9Z1W6_CYAAP/52-206,9dd2262ef15ce094d59aabf376552545b32ca1fc4727c5786a2bf81b63732cea,HISG_9300904541e6f0d2
K9ZYM5_DEIPD/67-216,c777a2c510d42a2df95af4acf7e4be4ee8f0a51543c89e28bcc8625377f86f44,HISG_085cc1da2ed5e0ab
L0EH05_THECK/54-204,1efe4740ceff1cf7dd2fd51d6798267b771b8915b67b23079d2d8e94cf234baa,HISG_24ffbad8b9a0d312
L0EWF6_LIBCB/54-227,3277c3496d5d17d33d5a4d4dcdc5d6e03772c969c227b8f7209c83d56b0ac194,HISG_82e2ee4d59af7799
L0GTI1_9GAMM/50-212,de0a734d8246ba1b02661ce559b9cdbf48fa032769bd0c85495affadcdcc8f2e,HISG_b193b62f162a29b3
L0HF10_METFS/70-225,e1b1a99e49df5c0f3c3e327f5a81eb005609945941a44555be01a8b243cf9be2,HISG_6cd1eee1fca4bafc
L0K8T3_HALHC/53-209,09cd21e628cb171c83fde61975d227d1c5aa493d665fd12256ab3e721230b67d,HISG_3de4385c990fa16f
L0KTS7_METHD/49-210,a30165f23ae08999bff4c36ae0164a612820d70fd2708b541be09977c8e3c231,HISG_a73817690f796352
L7VMJ0_THES1/53-208,c9e983306ec38f2f82248df5a430e53d51f9d0f7cc47b8a8856ea246a1d5ca17,HISG_8b0596fb91e057f1
L8FMH7_PSED2/58-250,e2ab8056dcecb806e449ae05fae3b7a93c98fa0139a88bed24a1a2a79b11905e,HISG_1b7191fb79113757
M1NSR8_9CORY/49-202,b7d220bd7c5c9f613428f288acdf05b578f77eb17f5c37dcd44ad10b36fa760f,HISG_986bbaca031ee79a
M1P7U6_DESSD/50-212,0ac6eb2dc8f807a4ae15d343b0ce843010126119a7fc9fabfacd268e3858100d,HISG_2c5b1a044e0069f4
M1W3A9_CLAP2/58-240,339000bf95e2db06abf3d754b2ccfd00b09e5cd7d4fdb99152e0fb7436657cd3,HISG_4c30812ffcfb48d3
M1WTP6_PSEP2/52-214,db45e44e448d42ce30c02bc65bdde7171461feb9af6bf0030cd3961f1652f15e,HISG_d66640e97db75ddd
M2MIJ2_BAUPA/58-237,49b8c109267baa40a77965e7610c1e1b8310b5dea01482907b56fae24994c921,HISG_8466d7b7717e11c1
M2WKU7_DOTSN/58-237,b4c793af92414967cd0b03a86b00f78d8dc55876972006c264260a05f441f12c,HISG_745933983d96a1cd
M3A5P7_PSEFD/77-253,e9f02a8a0aa35acb716088c2a17af4f85d11b369eb5dd63aee77255685397ea1,HISG_11ee957e7a2182fa
M3AUV8_SPHMS/58-238,7aec30d3142a9795c5e604b324f2351b3924531949cbca1cba4a3de69c15bcc3,HISG_225e6cb42304a718
M4DTZ8_BRACM/119-296,868f56f2c83b47d8c0262aa33c48464408db695e6e634bbd16008f82c7a7140e,HISG_8e15d1ef99642c13
M4RYR0_9SPHN/56-212,c3435cc7b2c744ea53c8d4c90211daec9beaed3bc83a45efbaaae14b113d24f4,HISG_5969c22910633acb
M4U4V9_9GAMM/53-218,fa55de5ff186525925f87d8ac4a6997908f08d9bab653e0c4dff354ea90ac555,HISG_0f5ea9745450c6fd
M4YK80_THEXX/51-209,84cffaa6a447232ad949d8cbd6c44eab4390d6d6283622c55b128f0cce299bd5,HISG_d4bd6f2fbe2c07d1
M5DVB5_9GAMM/54-206,8e1019b8400a602a0905d7ba507b3dc550e86b9974804bc0cef761a074efedd0,HISG_79162e518e9bcc05
M5EBL1_MALS4/61-233,fabf2cebe050d44ec1517f6edac4f4c323874c0307ce5bdf291c736c12e39818,HISG_933199a974914b83
M9M6E8_PSEA3/1031-1216,4535bcf45dc43a5ce5c28f30b5e44d9fe8f01d5fec61834196106dcda1f0d195,HISG_5416a9da1f94497b
M9SBR6_METAX/47-205,2254c8c6f3afc95a1d61576621520f034bb9e18628313bf9eab19a26e043b84e,HISG_197e053bd98a3b10
N0B061_9BACI/51-202,b3f4c173ca3a70faf9e5b111026d895e43a35ece0a3c12e35bbf724b4583b792,HISG_a379d537122e5e33
N0BDY6_9EURY/54-229,d133393b4fadac74cdb1d4e48e96f8157671afc701ec4935bf9ed8795d9a4cf9,HISG_2f1092a4c3ff9e57
N1JJS1_BLUG1/58-249,3c162a57717bc8a0a0a9c12eb2fc20f1250695cf5436267c96d8a85d75d55fbf,HISG_f51213e5aad30290
O26222_METTH/60-250,c917591aa828fe222310a9f60624bac9a2a3fb6ab79fdd22a5b26b473bb27d99,HISG_eb46e24a0206838a
Q058A8_BUCCC/53-219,d6c638a4ffb20e49bdf9b9ddfc6d2867943c901cb8af10991855d0b379928041,HISG_c0f18509559f7e26
Q12FD3_POLSJ/72-229,408bf69a9f3843f487cbd425b3112acf6b759eaec5a738312e7ad25ecebc3ac9,HISG_410e7a8a11164d7d
Q160T6_ROSDO/53-229,3836bfb56f7319ecb23750d540c20063de2147a833aea542325cfecca39de3fc,HISG_d84071c2bcdad26f
Q1GJC8_RUEST/53-230,a2024633c43029911c9ec56d73e6f3a5b7b93adbc5512e12f543d9512c2ad547,HISG_c28a756f90e9aa2a
Q28TU8_JANSC/52-227,dd3824feee348f55ee247ec07f9721c302524c9f95ad9833377a8bf7fb23913f,HISG_de565fcbc4bd7faa
Q2FN16_METHJ/65-220,64c706728bfa182a7d0b5925d24709591d9dc531db78bf716c543da4de060c5e,HISG_d51f650955b0e06a
Q2FPA5_METHJ/49-211,ea55522edddc788425ab70ad4077d9fbf0bda524a7f17dc2d5b1f31870f1c596,HISG_eec119b64464d46f
Q2J4Y0_FRACC/50-204,e32f9a6a925971113ff4be9d65797a84426652081f3eb2e91698e31267da736d,HISG_0622b9db248cad48
Q2LVF3_SYNAS/2-159,5485b35f793300512a2a4271c21a4b7327c2db1c636dfd95807e17572999dd02,HISG_4aaab87136d2092b
Q2NCH9_ERYLH/69-220,80a6a3c6fad06b8d96a3e03a7f174ea510437079a4a4267e751d74fcf12c41dd,HISG_e34263320cbfa0d2
Q2NHN8_METST/51-207,246ff11abbc53df1f029d0372b470758c8bccec06b8cb6e391426b09879d7a4e,HISG_85a62236b5b9f1dc
Q30VD7_OLEA2/54-216,f0dd3e698e259720608448539302a59e717e3c24dd5677784863a18248521a75,HISG_1ed6e777221f4368
Q3ICE9_PSET1/54-219,c149a67a752914b3c03c6650c2f31fced17e7a687dd3f89eb2314188ca79a376,HISG_01e76c736c54c8e7
Q4FND7_PELUB/56-226,cac514d30ccf7622fafcd1d0906c5f8786187de56ff1226defa5dcc048a04ee5,HISG_dd2834e9246e4978
Q5LVN1_RUEPO/53-228,d2313bfdf68476df2bea02f7025b4face78777422287da88eae90f3c5e8e40ad,HISG_4628abb5c3001931
Q5QWP9_IDILO/52-217,2c0b7fb977859755590c2ce5b5c6f9897f04568c5eb0630b2c076f179dda5c2c,HISG_f1235afabdac8789
Q5ZW86_LEGPH/71-232,6a7706b1328eaad802dbb8929c4b7a7d2cf32e6ea8875f4a1892d9a8c8668876,HISG_81de44172d53ecb8
Q6AF74_LEIXX/49-198,4600710766341003fb6be4cf07a06aff655cc02ed1cbc49ab307e2d69f7d4988,HISG_98871e03bddb3199
Q6AJV9_DESPS/54-216,57aed8128b2e36a76a2ea39782b08999a3f4d7eb268c9785ef5f73215ba0e43a,HISG_e31042fde5471a44
R4KGR1_CLOPA/56-209,b70e34d1e318e83477e28216ceb8f9b58409391ff5cdb6888dc8cae6cb31f96d,HISG_57cc825598436a85
R4KQ53_9FIRM/51-207,3277d5fed8a340f9afbf004bdcc3ce2b819522f148e87fba7d09c83dde8dc05e,HISG_8b40ba2398701fcd
R4W3G0_9EURY/49-203,4ac950738baa86164c0e8cb92a26b75fd782df930e9ea118ebf403eea2a3cdd3,HISG_e4ccedcc21b242b2
R4XER3_TAPDE/58-228,383f64ddfc91e2c40a0d8cca9ea1b69142a0cc81f609f3797b5e19c93cfbb58f,HISG_bb29f2e9e18c6983
R7YY94_CONA1/58-237,64c1a67e14cbcf13e5bdeb47d9df0bf26f405150fb438bc90919b68facb6d090,HISG_3bf2bbd9a57fa1e2
R9NZQ6_PSEHS/61-246,fffe4320f39c17bb97953fa0312e2b8f64d2bc8e4d8a94ac39646c9befe3f5b2,HISG_77f6dce4bdff5384
R9SIH9_9EURY/51-208,e7bf698b6d761f2e456e7428601c92f78b848857334327690f28a2509969c786,HISG_e80d264823a12b63
R9T7T4_METII/51-207,ce849a94d0a184b44fd13b0962bab62dc1038f746aa504a9d6a1c3bb08a2ec75,HISG_63d1619dc610d3ba
S0EW55_CHTCT/52-213,fa36fc5e260db694d3a5f43d3bb1cac2d47d6212cd2daa18dc7734f661846496,HISG_91e30f6c18798548
S2IZK1_MUCC1/58-217,7f96d1cc6e8e0cfd9df57ca5d1369918eb5a438e786850f105154b2b0c9c007c,HISG_f0115626326178ba
S2JF15_MUCC1/58-217,1e901a01402e857c504a721be2b848bb48ab5d08e7aad2175c5d7be94441c423,HISG_5be270590b3de5df
S3BW49_OPHP1/58-245,ed24b5b7c4359b7cb17f1e6e3efe8b47959f8b07625f72550a455bd592180ffc,HISG_cbdbabd9a836715c
S3CR49_GLAL2/72-262,b30699cd07115aa749300973d6cbf9cbbe78aba00207400eba949d3ee315d124,HISG_aab2b66a959b7c38
S5SUH4_9CORY/48-201,674e8c5a62fe1f8145da5b8867129c9de36fd0dc82e2743551b9df7de213bf89,HISG_127873e84c119d6b
S5YRT8_PARAH/52-227,fee8df18623ec2564af3af57d4dede1e436c13c74b8eca729547d9f3045bfd15,HISG_73657f2586d3efe6
S6BF11_9GAMM/56-208,92042155544dc4c6822d104ecdb12f04a779940cdb6528773d7da75a804be4b3,HISG_06eb2decdad00727
S8AU74_DACHA/63-229,69e13d397107ddc7758d3019e4b9b6e554760e1f4bc28c2212ee0e3708abdb0a,HISG_4b99575ae3eab6a0
S8DQG5_FOMSC/58-224,13b9b0d855d039643c461a5b3aea25d63b96847b2eb0b0fdca6755793ce28b7d,HISG_1a94f979d4f7ff11
S9W1S3_SCHCR/58-231,44d6471eb80bf4bbce12c2b6eb793c58ae7f6a89c8775a8cb208310c90bfb504,HISG_e05c67b859ae46e5
T2GAN6_MEGG1/53-215,44e9e10ed3a0a2d9bf9a57d77e2dde2417458ad7d6d302da5bee167fdf078295,HISG_7d75e7bd07249dd9
U3GXA1_9CORY/52-205,7d73e2af6084f915565def50e81593046535b59362ec0fd7504422a597e71f7a,HISG_5f0087816e492110
U5HAB4_USTV1/60-226,4a234f0ba76e77edfe0045c8b6f973191d50056ca088d7b520d6c3d97744c67e,HISG_3eb35e8afc772fde
U5N8W5_9BURK/52-204,5915628cdfdac7d84fc9bb02d1faef4a1a7d6f2a4dd5bf52b5f490914db9a12a,HISG_8fee2d35b3c126cb
U6E9I5_9EURY/51-207,bd93851541123534d4ab1fe5e95af963d00b89955e394ee6ba0963171c75aaba,HISG_2ef463f4d8f06e6f
U6EDH5_9EURY/58-248,a376e021bfc4612a0ae01a65f37bf1d85ea39596f48da803d49c36fc3cc9eccd,HISG_1931c9a477c9ede6
V2X672_MONRO/77-243,5449904e59b61b0adb0640e00ca0325641642a13bf9abb841de4b107f75bd6ad,HISG_cad60c7b8d21ff58
V4JH71_9GAMM/50-212,055f2a66e29226039f01b21bad08d6fc1bd6794460b2e4fc86d48542659c2262,HISG_ad105c079bcdf2cb
V4JP83_9GAMM/56-215,68652d3f9d251bfb41696b055f108247bf515874833bb5926e185e1d8eb37f51,HISG_a36f27416d4870e6
V5I274_BYSSN/61-228,b38e2cb79cd17e205563d4ffaf8b3d6327f0b220dd298d984d12d8b867f8d2ca,HISG_094c3f6ad3f93560
V5SBB6_9HYPH/59-235,47ae80ac556892898b05958d4b932493e895b5e15c6bbee2a11db035a007628c,HISG_d200e6685f4279d5
V5WF84_9SPIO/53-205,457ce4f585f011cfdd21c4a5ffe782984ef6e339835acecfb64c65b8d011e057,HISG_9bdef8ba199ac7c7
V6JN56_STRRC/49-206,66c357d8adc6d61853f0b41b7aaab5e824461e28022417a92127dd0fbe2072d1,HISG_8ab81e78cfc2a333
W0BDZ0_9GAMM/52-213,66e0044a3da661efe54c6577d16503dda6d3982ea2d5f27c80060a0dec85efe6,HISG_8675cf13b4c9c8c4
W0F095_9BACT/52-207,5b8fb28cd82373f2ec8ed5d833f8c7737875d73d188e9b3cc1ed9fdb58c32810,HISG_657c802d0ffd208a
W0JPM4_9EURY/49-203,e685a8904f04ecf9e1d5995465a9f04e8003f5083d23ef4bf760e11b3e23df87,HISG_2e63a1f215f0b9f2
W0P757_ADVMD/56-215,51b28b351c9eefdef0674ba312e1aade2a804565ef14ff181e5274fbb4145cd6,HISG_e4aa5956f09141e1
W0RDE7_9BACT/49-214,a68de67844e9d67683dbfd65b513fe11682c525c420c88dc3d81bf8700305dcf,HISG_227684377335b36f
W1Q6W7_OGAPD/58-218,6a376d9b88dcabc945f402cde3eca41b88a2307a2b9c3d11ecaa4584086d043f,HISG_cff9950cda7099f6
W5W779_9PSEU/49-202,2ec11cb81cac2e0518f993d078b85b52d3cf076b09b3e66f835275c2fadb978c,HISG_6847999a1f038220
W6SH18_9CLOT/52-205,6e2bdf370455422ee4f5198cf01495839a67e7ed7760c16c3d621c37e63d4131,HISG_4ef61ba723864f18
W8F172_9BACT/49-204,4946ddc53ac5e56b5d283ac667a8881d533c4ef26eab78694637e6c7159376fd,HISG_76f2d61093791fa8
W8T4N3_PEPAC/53-206,280ddc65e6fd25699ea6f77e1b89996f6dc6c5b68a95bfbaf107ffe04c385ba2,HISG_686f9a5d5212966a
W8WSQ7_CASD6/55-209,7f1c85705a2504356bc56404ba50a0b3339b1efb4b8c147031a9b64627a40e64,HISG_8fd1fd463329fcc9
